校正代码,整体序号,操作内容,操作子内容
17100052,7,将方向盘电气线束连接到连接器。,将方向盘电气线束连接到连接器。
17100052,8,安装驾驶位气囊。请参阅气囊 - 驾驶位（拆卸和更换）。,安装驾驶位气囊。请参阅气囊 - 驾驶位（拆卸和更换）。
17102002,1,举升并支撑车辆,举升并支撑车辆
17102002,2,降下 LH 前车窗,降下 LH 前车窗
17102002,3,打开全部四个车门,打开全部四个车门
17102002,4,前移 LH 前座椅,前移 LH 前座椅
17102002,5,前移 RH 前座椅,前移 RH 前座椅
17102002,6,拆下第二排座垫并断开线束,拆下第二排座垫
17102002,6,拆下第二排座垫并断开线束,断开线束
17102002,7,打开前备箱盖,打开前备箱盖
17102002,8,从中央显示器关闭车辆电源,从中央显示器关闭车辆电源
17102002,9,拆下后挡板,拆下后挡板
17102002,10,断开 12V 负极端子,断开 12V 负极端子
17102002,11,从配电盒上拆下 12V 盖,从配电盒上拆下 12V 盖
17102002,12,断开高压控制器逻辑连接器，然后安装逻辑盖,断开高压控制器逻辑连接器
17102002,12,断开高压控制器逻辑连接器，然后安装逻辑盖,然后安装逻辑盖
17102002,13,取出口袋中的所有物品并确保未佩戴金属饰物,取出口袋中的所有物品并确保未佩戴金属饰物
17102002,14,检查高压绝缘手套,检查高压绝缘手套
17102002,15,佩戴高压绝缘手套和皮革手套,佩戴高压绝缘手套和皮革手套
17102002,16,拆下将配电盒探针盖板固定到配电盒盖的螺栓,拆下将配电盒探针盖板固定到配电盒盖的螺栓
17102002,17,从配电盒盖上拆下配电盒探针盖板,从配电盒盖上拆下配电盒探针盖板
17102002,18,验证不存在高压,验证不存在高压
17102002,19,检查配电盒探针盖板垫片，然后放置在配电盒盖上,检查配电盒探针盖板垫片
17102002,19,检查配电盒探针盖板垫片，然后放置在配电盒盖上,然后放置在配电盒盖上
17102002,20,安装将配电盒探针盖板固定到配电盒盖的螺栓,安装将配电盒探针盖板固定到配电盒盖的螺栓
17102002,21,完全升起车辆，然后将举升机降落至锁止位,完全升起车辆，然后将举升机降落至锁止位
17102002,22,拆下中间流线型护板,拆下中间流线型护板
17102002,23,拆下将后扩散器固定到车身的螺栓,拆下将后扩散器固定到车身的螺栓
17102002,24,拆下将后扩散器固定到后饰板总成的外侧螺栓,拆下将后扩散器固定到后饰板总成的外侧螺栓
17102002,25,拆下固定 LH 后轮内衬的下部夹子,拆下固定 LH 后轮内衬的下部夹子
17102002,26,拆下固定 RH 后轮内衬的下部夹子,拆下固定 RH 后轮内衬的下部夹子
17102002,27,拆下将后下方饰板固定到后饰板扩散器的螺栓,拆下将后下方饰板固定到后饰板扩散器的螺栓
17102002,28,松开将后扩散器固定到后饰板的锁片，然后从车上拆下,松开将后扩散器固定到后饰板的锁片
17102002,28,松开将后扩散器固定到后饰板的锁片，然后从车上拆下,然后从车上拆下
17102002,29,从副框架上拆下 LH 后车轮转速传感器线束连接器夹,从副框架上拆下 LH 后车轮转速传感器线束连接器夹
17102002,30,断开 LH 后车轮转速线束,断开 LH 后车轮转速线束
17102002,31,从副框架上拆下 RH 后车轮转速传感器线束连接器夹,从副框架上拆下 RH 后车轮转速传感器线束连接器夹
17102002,32,断开 RH 后车轮转速传感器连接器,断开 RH 后车轮转速传感器连接器
17102002,33,断开车身高度传感器的线束连接,断开车身高度传感器的线束连接
17102002,34,拆下车身高度传感器的线束夹,拆下车身高度传感器的线束夹
17102002,35,断开 RH 侧 12V 副框架线束连接器,断开 RH 侧 12V 副框架线束连接器
17102002,36,从车身上拆下 RH 侧 12V 副框架线束夹,从车身上拆下 RH 侧 12V 副框架线束夹
17102002,37,断开 LH 侧 12V 副框架线束连接器,断开 LH 侧 12V 副框架线束连接器
17102002,38,从车身上拆下 LH 侧 12V 副框架线束夹,从车身上拆下 LH 侧 12V 副框架线束夹
17102002,39,松开将副框架线束固定到副框架底部后端的夹子,松开将副框架线束固定到副框架底部后端的夹子
17102002,40,断开油泵连接器,断开油泵连接器
17102002,41,断开解析器连接器与驱动单元的连接,断开解析器连接器与驱动单元的连接
17102002,42,断开后驱动单元 12V 连接器,断开后驱动单元 12V 连接器
17102002,43,拆下后驱动单元 12V 线束夹,拆下后驱动单元 12V 线束夹
17102002,44,松开将逆变器和冷却液软管固定到后驱动单元的夹子,松开将逆变器和冷却液软管固定到后驱动单元的夹子
17102002,45,松开将副框架线束固定到后副框架顶部的夹子,松开将副框架线束固定到后副框架顶部的夹子
17102002,46,松开将副框架线束固定到副框架左侧和右侧的夹子,松开将副框架线束固定到副框架左侧和右侧的夹子
17102002,47,从副框架上拆下线束。,从副框架上拆下线束。
17102002,1,将线束安装到副框架上。,将线束安装到副框架上。
17102002,2,将后副框架线束安装到位，然后沿副框架左侧和右侧固定夹子,将后副框架线束安装到位
17102002,2,将后副框架线束安装到位，然后沿副框架左侧和右侧固定夹子,然后沿副框架左侧和右侧固定夹子
17102002,3,安装将副框架线束固定到后副框架顶部的夹子,安装将副框架线束固定到后副框架顶部的夹子
17102002,4,将冷却液软管固定到后驱动单元上,将冷却液软管固定到后驱动单元上
17102002,5,连接 LH 后车轮转速传感器,连接 LH 后车轮转速传感器
17102002,6,将线束连接器夹安装到副框架上,将线束连接器夹安装到副框架上
17102002,7,连接 RH 后车轮转速传感器连接器,连接 RH 后车轮转速传感器连接器
17102002,8,将线束连接器夹安装到副框架上,将线束连接器夹安装到副框架上
17102002,9,将连接器插入车身高度传感器,将连接器插入车身高度传感器
17102002,10,将线束夹安装到车身高度传感器上,将线束夹安装到车身高度传感器上
17102002,11,安装后驱动单元 12V 线束夹,安装后驱动单元 12V 线束夹
17102002,12,安装后驱动单元 12V 连接器,安装后驱动单元 12V 连接器
17102002,13,将解析器连接器连接到驱动单元,将解析器连接器连接到驱动单元
17102002,14,连接油泵连接器,连接油泵连接器
17102002,15,安装将副框架线束固定到副框架底部后端的夹子,安装将副框架线束固定到副框架底部后端的夹子
17102002,16,将 LH 侧 12V 副框架线束夹安装到车身上,将 LH 侧 12V 副框架线束夹安装到车身上
17102002,17,连接 LH 侧 12V 副框架线束连接器,连接 LH 侧 12V 副框架线束连接器
17102002,18,将 RH 侧 12V 副框架线束夹安装到车身上,将 RH 侧 12V 副框架线束夹安装到车身上
17102002,19,连接 RH 侧 12V 副框架线束连接器,连接 RH 侧 12V 副框架线束连接器
17102002,20,将后扩散器安装到车辆上，然后接合将其固定到饰板的锁片,将后扩散器安装到车辆上
17102002,20,将后扩散器安装到车辆上，然后接合将其固定到饰板的锁片,然后接合将其固定到饰板的锁片
17102002,21,安装将后扩散器固定到内部后饰板的螺栓,安装将后扩散器固定到内部后饰板的螺栓
17102002,22,安装将后扩散器固定到后饰板总成的外侧螺栓,安装将后扩散器固定到后饰板总成的外侧螺栓
17102002,23,向后扩散器螺栓上涂抹 Loctite 222，然后安装将后扩散器固定到车身的螺栓,向后扩散器螺栓上涂抹 Loctite 222
17102002,23,向后扩散器螺栓上涂抹 Loctite 222，然后安装将后扩散器固定到车身的螺栓,然后安装将后扩散器固定到车身的螺栓
17102002,24,向中间流线型护板螺栓上涂抹 Loctite 222，然后安装中间流线型护板,向中间流线型护板螺栓上涂抹 Loctite 222
17102002,24,向中间流线型护板螺栓上涂抹 Loctite 222，然后安装中间流线型护板,然后安装中间流线型护板
17102002,25,降下车辆，直至轮胎接触到地面,降下车辆，直至轮胎接触到地面
17102002,26,拆下逻辑盖，然后连接高压控制器逻辑连接器,拆下逻辑盖
17102002,26,拆下逻辑盖，然后连接高压控制器逻辑连接器,然后连接高压控制器逻辑连接器
17102002,27,将 12V 盖安装到配电盒上,将 12V 盖安装到配电盒上
17102002,28,连接第二排座垫线束，然后安装第二排座垫,连接第二排座垫线束
17102002,28,连接第二排座垫线束，然后安装第二排座垫,然后安装第二排座垫
17102002,29,连接 12V 负极端子,连接 12V 负极端子
17102002,30,安装座舱上部进气槽总成,安装座舱上部进气槽总成
17102002,31,安装后挡板,安装后挡板
17102002,32,关闭前备箱盖,关闭前备箱盖
17102002,33,将 RH 前座椅移回原位,将 RH 前座椅移回原位
17102002,34,将 LH 前座椅移回原位,将 LH 前座椅移回原位
17102002,35,升起 LH 前车窗,升起 LH 前车窗
17102002,36,关闭全部四个车门,关闭全部四个车门
17102002,37,从车辆下部拆下举升臂,从车辆下部拆下举升臂
17101302,1,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。
17101302,2,断开 12V 电源。请参阅12V/低压电源（断开和连接）。,断开 12V 电源。请参阅12V/低压电源（断开和连接）。
17101302,3,松开将供暖、通风和空调气室外管固定到供暖、通风和空调气室内管的夹子，然后拆下外管。,松开将供暖、通风和空调气室外管固定到供暖、通风和空调气室内管的夹子
17101302,3,松开将供暖、通风和空调气室外管固定到供暖、通风和空调气室内管的夹子，然后拆下外管。,然后拆下外管
17101302,4,拆下将温度系统横梁电气线束盖板固定到前车身控制器模块的螺栓，然后拆下盖板。,拆下将温度系统横梁电气线束盖板固定到前车身控制器模块的螺栓
17101302,4,拆下将温度系统横梁电气线束盖板固定到前车身控制器模块的螺栓，然后拆下盖板。,然后拆下盖板
17101302,5,断开温度系统横梁电气线束与前车身控制器模块连接器的连接。,断开温度系统横梁电气线束与前车身控制器模块连接器的连接。
17101302,6,松开将吸入/液体管路固定到热膨胀阀附近车身的夹子。,松开将吸入/液体管路固定到热膨胀阀附近车身的夹子。
17101302,7,拆下将温度系统横梁电气线束接地端子固定到压缩机的螺栓。,拆下将温度系统横梁电气线束接地端子固定到压缩机的螺栓。
17101302,8,断开温度系统横梁电气线束与压缩机连接器的连接。,断开温度系统横梁电气线束与压缩机连接器的连接。
17101302,9,断开温度系统横梁电气线束与高压传感器连接器的连接。,断开温度系统横梁电气线束与高压传感器连接器的连接。
17101302,10,松开将温度系统横梁电气线束固定到压缩机和压缩机支架的夹子。,松开将温度系统横梁电气线束固定到压缩机和压缩机支架的夹子。
17101302,11,断开温度系统横梁电气线束与低压传感器连接器的连接。,断开温度系统横梁电气线束与低压传感器连接器的连接。
17101302,12,断开温度系统横梁电气线束与冷却器和 EXV 总成连接器的连接。,断开温度系统横梁电气线束与冷却器和 EXV 总成连接器的连接。
17101302,13,断开温度系统横梁电气线束与冷却液温度传感器连接器的连接。,断开温度系统横梁电气线束与冷却液温度传感器连接器的连接。
17101302,14,断开温度系统横梁电气线束与五通阀执行机构连接器的连接。,断开温度系统横梁电气线束与五通阀执行机构连接器的连接。
17101302,15,断开温度系统横梁电气线束与高压电池冷却液泵连接器的连接。,断开温度系统横梁电气线束与高压电池冷却液泵连接器的连接。
17101302,16,断开温度系统横梁电气线束与动力总成冷却液泵连接器的连接。,断开温度系统横梁电气线束与动力总成冷却液泵连接器的连接。
